label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
paper,0.0,0.0,0.0,-0.087886095,-0.38735044,-0.23434341,0.045956496,-0.7372383,-0.38027185,0.16122594,-1.0091726,-0.5046758,0.19486578,-1.265358,-0.6401671,0.70998603,-0.52754253,-0.37467358,1.066773,-0.73372513,-0.54983175,1.2822013,-0.8524793,-0.6731882,1.503708,-0.9538643,-0.7769377,0.871421,-0.2716241,-0.4084678,1.307468,-0.33787683,-0.56835204,1.5717204,-0.36246595,-0.7039281,1.8366647,-0.3858341,-0.815501,0.87229395,-0.008665276,-0.4587581,1.2972966,0.044972148,-0.6838128,1.5630317,0.101378016,-0.8413504,1.8286847,0.13426928,-0.95058,0.75682217,0.23438261,-0.518436,1.0852237,0.40979013,-0.75951725,1.2648704,0.5418371,-0.867569,1.4408121,0.64362377,-0.9356983,0.6595495,7.282839
paper,0.0,0.0,0.0,-0.27468342,-0.31378236,-0.14442451,-0.25973296,-0.6822231,-0.25190735,-0.23551936,-0.95905256,-0.35431817,-0.27729648,-1.2181284,-0.47406906,0.35468882,-0.85074914,-0.30900297,0.54765975,-1.1997124,-0.5376805,0.6423505,-1.4295946,-0.70114326,0.7151905,-1.6313701,-0.8304834,0.5412779,-0.73154265,-0.4145645,0.8506451,-1.0324272,-0.6452063,1.0011084,-1.2519103,-0.8185875,1.1262401,-1.4469836,-0.9492375,0.6223682,-0.5390003,-0.53560495,0.97339666,-0.7601733,-0.80478245,1.158228,-0.9396896,-0.9774004,1.3081003,-1.1201973,-1.1020218,0.6066623,-0.29324666,-0.6595231,0.91509616,-0.33738905,-0.94234294,1.086828,-0.39875233,-1.0745639,1.2400901,-0.48155403,-1.1650844,0.4658999,4.8449607
paper,0.0,0.0,0.0,-0.27426708,-0.4726962,-0.09520112,-0.6499805,-0.90658516,-0.20819536,-0.9518511,-1.2509648,-0.30149654,-1.173606,-1.5144153,-0.4091,-0.8496396,-0.5394311,-0.42385855,-1.4234343,-0.72110754,-0.5705637,-1.7687687,-0.7944651,-0.6301997,-2.0506067,-0.8381826,-0.6681163,-0.8736719,-0.18277393,-0.45087823,-1.4942845,-0.22679667,-0.59472615,-1.873835,-0.22348958,-0.6564074,-2.1695383,-0.20153093,-0.70941156,-0.8629594,0.15199201,-0.46326968,-1.4583989,0.18814424,-0.5828277,-1.8195353,0.22818132,-0.640121,-2.095368,0.26986688,-0.68707013,-0.8275736,0.43586975,-0.47366628,-1.3099062,0.52921164,-0.589936,-1.5991608,0.59472024,-0.6401555,-1.843207,0.65682566,-0.6704368,0.64898026,8.124081
paper,0.0,0.0,0.0,-0.4601366,-0.11292678,-0.11637979,-0.8158764,-0.3285321,-0.1255464,-1.0703015,-0.55654794,-0.13438533,-1.2269511,-0.7972761,-0.12865752,-0.5135587,-0.89003205,0.10296166,-0.6910892,-1.2295102,0.103473,-0.77643806,-1.4455385,0.07904844,-0.83073413,-1.6221219,0.05367503,-0.24878113,-0.96268797,0.106488995,-0.3294598,-1.3628328,0.14244266,-0.37048462,-1.6071713,0.13485672,-0.38632214,-1.7885464,0.12301043,0.009930787,-0.93536603,0.074410945,0.012057024,-1.3097566,0.049903296,0.015273257,-1.5284709,0.022208646,0.028280197,-1.7017658,0.0048838365,0.27060926,-0.8269413,0.025603922,0.4072097,-1.0919608,-0.030580776,0.47672942,-1.253028,-0.051444568,0.5441894,-1.4118658,-0.058580358,0.47958997,5.511254
paper,0.0,0.0,0.0,0.03366194,-0.3563376,-0.28874823,-0.104551196,-0.6716804,-0.45642745,-0.19668365,-0.93578815,-0.5930556,-0.23028938,-1.1929545,-0.74118453,-0.7272398,-0.4936803,-0.44472915,-1.0618948,-0.6833669,-0.6369266,-1.260783,-0.81155163,-0.765472,-1.4678192,-0.9108235,-0.8651592,-0.8659875,-0.24290603,-0.4371069,-1.2727168,-0.3045267,-0.61278284,-1.5317762,-0.34151658,-0.73170704,-1.7900834,-0.34801856,-0.8270826,-0.86010194,0.022619225,-0.45029116,-1.2621763,0.09434096,-0.6429187,-1.543773,0.13832867,-0.78000265,-1.8085568,0.18286215,-0.8769093,-0.7410298,0.25931045,-0.48209006,-1.0521181,0.42093548,-0.6698238,-1.2233374,0.5488562,-0.7654786,-1.3950591,0.65528536,-0.8292039,0.6496564,6.758925
paper,0.0,0.0,0.0,0.38772318,-0.22203225,-0.17317973,0.66433585,-0.51893914,-0.22356245,0.86220014,-0.7637308,-0.26772138,1.0097333,-0.9382605,-0.31037587,0.19061099,-1.0016223,-0.04803187,0.2268791,-1.359889,-0.124438904,0.23555002,-1.5690478,-0.21994343,0.23712638,-1.7549505,-0.2976329,-0.07852206,-0.99585444,-0.04591616,-0.15334947,-1.3770397,-0.1107963,-0.20462112,-1.6087695,-0.2124069,-0.24909748,-1.7981514,-0.29374784,-0.30870333,-0.9151853,-0.071282394,-0.39431426,-1.2738765,-0.15322936,-0.43471587,-1.4832432,-0.24093595,-0.46508127,-1.6674361,-0.30534297,-0.5200436,-0.77398914,-0.11685349,-0.660049,-1.0397455,-0.21053816,-0.7450075,-1.2080526,-0.2601332,-0.8060039,-1.3735833,-0.29046583,0.48815474,5.6542783
paper,0.0,0.0,0.0,-0.21844316,-0.6174572,-0.06308683,-0.5298201,-1.0912043,-0.16621116,-0.806599,-1.4436159,-0.25455305,-1.0386237,-1.668305,-0.35686877,-0.8356763,-0.7155191,-0.36198595,-1.4230688,-0.6766286,-0.5121193,-1.7574079,-0.6217957,-0.5807761,-2.0179276,-0.56926095,-0.61615485,-0.8684895,-0.28729615,-0.4039641,-1.5003353,-0.2818628,-0.5596552,-1.8886882,-0.26183915,-0.6309353,-2.1763253,-0.24944691,-0.67515785,-0.8670242,0.12645172,-0.4308029,-1.4663298,0.082198575,-0.5424673,-1.8376939,0.06286551,-0.594345,-2.1073916,0.041131463,-0.6248118,-0.83080596,0.48555127,-0.45387334,-1.3185824,0.4060786,-0.5458784,-1.6147449,0.3652863,-0.57625514,-1.8522342,0.33337742,-0.5854572,0.361735,7.8446803
paper,0.0,0.0,0.0,-0.3056446,-0.28713956,-0.1177237,-0.4287123,-0.67962873,-0.15783237,-0.49518877,-0.96310145,-0.19487365,-0.6140961,-1.1584547,-0.2346518,0.13098785,-0.99693465,-0.044526756,0.20858745,-1.3635123,-0.13785546,0.26032627,-1.5890137,-0.23129418,0.3157926,-1.776562,-0.30980206,0.36298773,-0.9273599,-0.09079429,0.5389039,-1.2979403,-0.17533581,0.6451968,-1.5286845,-0.2721635,0.7395021,-1.7217345,-0.34675655,0.5328906,-0.78462285,-0.16239302,0.76647484,-1.1029018,-0.28272006,0.90422684,-1.3073522,-0.36958474,1.0202911,-1.4998335,-0.4321844,0.6490958,-0.5856742,-0.2454739,0.88146985,-0.7736536,-0.37138698,1.0293772,-0.9138155,-0.4254236,1.1669034,-1.0628396,-0.46232772,0.42883727,5.2563457
paper,0.0,0.0,0.0,0.08775301,-0.35617617,-0.32020646,-0.069598556,-0.6901762,-0.49462464,-0.19493224,-0.9628305,-0.63764006,-0.25658867,-1.2224113,-0.801566,-0.6709356,-0.49840096,-0.52242917,-1.0288022,-0.6888575,-0.7361545,-1.2387749,-0.81442463,-0.8781824,-1.4635369,-0.91364026,-0.99015,-0.82111406,-0.24095277,-0.5174102,-1.2021431,-0.3035467,-0.7212936,-1.4739338,-0.33375418,-0.85711765,-1.759585,-0.33634678,-0.9731252,-0.8114967,0.02515725,-0.5326707,-1.1882446,0.07425748,-0.76165986,-1.4463133,0.1163527,-0.9067355,-1.7014805,0.15956026,-1.0125189,-0.68916297,0.27302852,-0.56828916,-0.99945945,0.4477374,-0.7937969,-1.1771172,0.59203297,-0.9003661,-1.3587886,0.7119769,-0.9742097,0.6490009,6.881269
paper,0.0,0.0,0.0,-0.004071985,-0.6172324,0.01435106,0.15722367,-1.0676905,-0.017672133,0.37731823,-1.3556637,-0.04868199,0.5528089,-1.5736717,-0.08262212,0.51126444,-1.0734514,-0.13122822,0.959514,-1.3322601,-0.19999023,1.2135373,-1.432682,-0.22293198,1.400373,-1.4795542,-0.22367722,0.6494519,-0.73957795,-0.17673875,1.1107382,-1.0325816,-0.22580515,1.3832256,-1.1888756,-0.23252423,1.5771371,-1.2759333,-0.22815177,0.73454094,-0.37387156,-0.21302158,1.1547798,-0.6876815,-0.24355905,1.4069989,-0.86175436,-0.23934603,1.5917664,-0.983171,-0.23306379,0.7654059,-0.00850387,-0.24433598,1.0818576,-0.2722339,-0.25918484,1.2642566,-0.44829485,-0.23433733,1.404295,-0.5955183,-0.20648128,0.26967955,3.521901
paper,0.0,0.0,0.0,0.12246325,-0.4905609,-0.034801543,0.33568975,-0.81472594,-0.10530539,0.5214184,-1.080757,-0.16868499,0.6739192,-1.2634592,-0.2361864,0.8794248,-0.48997462,-0.1967097,1.3485976,-0.6464427,-0.31056413,1.6357218,-0.7169539,-0.37707397,1.8486085,-0.7377942,-0.410437,0.957818,-0.17429179,-0.22848836,1.4822059,-0.22172312,-0.3011996,1.8015296,-0.23426664,-0.34007627,2.0276544,-0.22522086,-0.3653868,0.9647874,0.12323601,-0.25702503,1.4381046,0.14569248,-0.32819995,1.7321306,0.16420494,-0.38191542,1.9413023,0.17528854,-0.41510352,0.90724117,0.3766008,-0.28174487,1.2463422,0.5192725,-0.34284133,1.4554551,0.5831274,-0.3634768,1.6279304,0.6257996,-0.36716202,0.5448104,6.739037
paper,0.0,0.0,0.0,-0.41363233,-0.20154434,-0.14095172,-0.72505045,-0.49499023,-0.20546791,-0.9247274,-0.7365992,-0.2627895,-1.0826036,-0.92874354,-0.31607923,-0.2473481,-0.9900646,-0.044010658,-0.30244437,-1.3545926,-0.12540902,-0.32916594,-1.5646656,-0.21695459,-0.3403022,-1.7495263,-0.29319695,0.035123,-0.99641424,-0.07697459,0.087846264,-1.3981545,-0.13557243,0.12465515,-1.6307434,-0.21034224,0.15478416,-1.8162844,-0.27186662,0.2808053,-0.92296326,-0.14007354,0.35698864,-1.3016008,-0.22353329,0.38815635,-1.516334,-0.28082058,0.4062378,-1.7056906,-0.32642913,0.5056536,-0.7859284,-0.22062783,0.6246771,-1.065849,-0.3040987,0.6832469,-1.2406517,-0.33043653,0.72806495,-1.409683,-0.3501913,0.5000221,5.6531506
paper,0.0,0.0,0.0,0.12437241,-0.5971382,-0.08181669,0.36355528,-1.0644217,-0.16697693,0.59273714,-1.4215192,-0.2357676,0.775475,-1.6907314,-0.30263692,0.8034646,-0.7055395,-0.25200847,1.2876693,-0.98343724,-0.37584338,1.5789363,-1.1179409,-0.4398324,1.8099003,-1.189849,-0.47231758,0.89561653,-0.34912804,-0.2756458,1.4383045,-0.5206611,-0.37821746,1.772888,-0.60281694,-0.42576292,2.0131214,-0.6262809,-0.4539001,0.92458385,-0.007832433,-0.29816547,1.4387201,-0.07201105,-0.3975556,1.7618501,-0.09658732,-0.44552225,1.9957414,-0.103799015,-0.46960896,0.90192145,0.29842722,-0.31999397,1.3059324,0.35753366,-0.40164185,1.5560567,0.37520128,-0.42044896,1.7619195,0.37852776,-0.42102605,0.5993722,7.632583
paper,0.0,0.0,0.0,0.4496718,-0.19658628,-0.17323986,0.72926265,-0.51891917,-0.21482022,0.91572636,-0.79325956,-0.25028485,1.0686855,-0.9872625,-0.2853264,0.29443195,-0.98383844,-0.06329296,0.35789096,-1.3466628,-0.15447842,0.3862369,-1.5711643,-0.2526195,0.39797089,-1.7657717,-0.33192405,-0.0050987885,-0.9975018,-0.07045683,-0.07492932,-1.4065958,-0.15759698,-0.11552979,-1.657286,-0.26130745,-0.15553777,-1.858152,-0.3386643,-0.2674452,-0.9316573,-0.105851226,-0.3757008,-1.3160127,-0.21299516,-0.4264686,-1.5465044,-0.30833313,-0.46262175,-1.7458342,-0.37252417,-0.5077445,-0.8021326,-0.16023397,-0.6561549,-1.0926176,-0.2759506,-0.7431458,-1.2802358,-0.33659354,-0.8010187,-1.4624482,-0.3721714,0.56120527,6.1016417
paper,0.0,0.0,0.0,-0.27839094,-0.3087717,-0.12155494,-0.4123533,-0.6655413,-0.1768365,-0.49108177,-0.931574,-0.22650401,-0.56967956,-1.1334431,-0.2737759,0.13463867,-0.9980802,-0.037255585,0.21569823,-1.3550646,-0.10526906,0.27603576,-1.5657066,-0.18433483,0.33716536,-1.7434024,-0.2503234,0.36740333,-0.92794853,-0.062660955,0.5579758,-1.2819579,-0.11193233,0.67890775,-1.4925913,-0.18358375,0.7830829,-1.6654909,-0.24376594,0.53770196,-0.7932553,-0.113177866,0.78703445,-1.0914881,-0.1884983,0.93118304,-1.273166,-0.25357303,1.0497392,-1.4408456,-0.3045938,0.65750647,-0.60812056,-0.17787507,0.90078443,-0.79457194,-0.25469768,1.0415703,-0.91932625,-0.28892338,1.171191,-1.0491543,-0.31503567,0.45272028,5.0195317
paper,0.0,0.0,0.0,-0.1585915,-0.47408772,-0.08115514,-0.4098266,-0.8124086,-0.16142197,-0.66322875,-1.082487,-0.21806982,-0.8765512,-1.2532423,-0.27857745,-0.8494673,-0.49752247,-0.311467,-1.3291276,-0.67309326,-0.42420217,-1.6277463,-0.74864465,-0.47542852,-1.8729857,-0.7813608,-0.5119224,-0.9318667,-0.1631342,-0.32405496,-1.4809631,-0.19846074,-0.4545627,-1.8202099,-0.18526013,-0.52885485,-2.0869832,-0.14623627,-0.5798115,-0.93376595,0.15723494,-0.3235627,-1.4393547,0.27725437,-0.44949254,-1.7529509,0.35219297,-0.53456795,-1.9960216,0.41803494,-0.5877668,-0.87281036,0.41532624,-0.31633335,-1.2621244,0.5624709,-0.4430685,-1.4945836,0.6579093,-0.5105684,-1.7062458,0.72157294,-0.54411435,0.6736372,7.2647114
paper,0.0,0.0,0.0,-0.005798075,-0.4629066,-0.21076216,-0.1535322,-0.8859069,-0.2999886,-0.30898646,-1.1939652,-0.36455745,-0.42490178,-1.4165255,-0.42605966,-0.75365674,-0.75365764,-0.2060357,-1.070156,-0.97441417,-0.32082483,-1.2884718,-1.1002085,-0.41883668,-1.4902173,-1.17985,-0.49485275,-0.8720233,-0.45394248,-0.18306142,-1.2514284,-0.55890703,-0.29524043,-1.5111327,-0.60623187,-0.39641666,-1.726184,-0.61386126,-0.4689027,-0.8900372,-0.14916244,-0.18036288,-1.2662823,-0.16738197,-0.30276635,-1.5070393,-0.16182989,-0.40189248,-1.7112947,-0.1411991,-0.46366668,-0.82516915,0.15815768,-0.19471745,-1.134504,0.20078725,-0.318203,-1.3301991,0.23866153,-0.39016187,-1.510813,0.2590313,-0.4307165,0.6137564,5.7911024
paper,0.0,0.0,0.0,0.050841495,-0.6526397,-0.047018535,0.23210819,-1.1260061,-0.1143864,0.4336429,-1.4574462,-0.17255954,0.5935168,-1.7296904,-0.2338854,0.66301125,-0.9286391,-0.20452213,1.106689,-1.2662933,-0.32319605,1.3812743,-1.4227364,-0.38801235,1.597284,-1.505604,-0.41903594,0.78693616,-0.5679133,-0.24125887,1.2885793,-0.80829304,-0.33592087,1.6064626,-0.9361386,-0.3850114,1.8437277,-0.98789114,-0.41289937,0.84748197,-0.19289842,-0.27531755,1.3227016,-0.36857763,-0.3610199,1.6266843,-0.4604135,-0.40547287,1.8523792,-0.50313693,-0.42921084,0.85006493,0.16119254,-0.30736247,1.2226402,0.0970688,-0.37548515,1.4486204,0.050861157,-0.38728738,1.6386669,0.0072623384,-0.3840504,0.57340986,6.3558545
paper,0.0,0.0,0.0,0.32738525,-0.25820258,-0.15736412,0.5423302,-0.5762649,-0.20276007,0.68506056,-0.8402825,-0.2448631,0.79630965,-1.0247877,-0.28622565,0.025378427,-1.0066851,-0.029363569,0.022424217,-1.3596828,-0.10291143,0.0092326375,-1.5661006,-0.19564526,-0.0116719175,-1.7476745,-0.27076873,-0.21426386,-0.9762953,-0.03063644,-0.3432818,-1.3519231,-0.092543475,-0.42126748,-1.5793276,-0.18940224,-0.48766243,-1.762748,-0.26594746,-0.40999246,-0.8746255,-0.05853779,-0.5669725,-1.2258329,-0.13931109,-0.6465865,-1.435661,-0.22342263,-0.70648783,-1.617928,-0.28301674,-0.57899565,-0.7133976,-0.105023056,-0.768872,-0.9545486,-0.19890471,-0.88370085,-1.1118135,-0.24757247,-0.97431153,-1.2696528,-0.27590236,0.4762535,5.306663
paper,0.0,0.0,0.0,0.0104318885,-0.41650295,-0.14595652,0.15801267,-0.7675379,-0.248436,0.24928258,-1.0438994,-0.337807,0.28732535,-1.2919221,-0.43409738,0.8235449,-0.5423236,-0.18417719,1.1314,-0.7681051,-0.2768832,1.3305812,-0.8869807,-0.36478728,1.5198283,-0.9809562,-0.44026354,0.9393989,-0.27063343,-0.21044575,1.3310782,-0.34080994,-0.28373972,1.5677557,-0.3744549,-0.3712587,1.7865539,-0.40071473,-0.446572,0.92847556,-0.0053811935,-0.25136426,1.3306472,0.042952366,-0.35786092,1.5898622,0.078867905,-0.45294523,1.8266845,0.10155325,-0.52528363,0.82248586,0.22832298,-0.30120283,1.1423395,0.35886273,-0.41790617,1.33959,0.4509977,-0.46876597,1.5244254,0.51813036,-0.50268275,0.6386411,6.62269
paper,0.0,0.0,0.0,-0.17618929,-0.5306802,0.09113997,-0.42071703,-0.9463746,0.03832207,-0.63448024,-1.3008834,-0.004900427,-0.8425086,-1.5497364,-0.06696318,-0.5713082,-0.8935019,-0.41472137,-1.0481129,-1.1716332,-0.5692523,-1.3374444,-1.3009508,-0.619485,-1.5687271,-1.3998584,-0.64604,-0.6319925,-0.58626753,-0.50682914,-1.1325907,-0.8727607,-0.73567873,-1.4716147,-0.9926657,-0.8210964,-1.7191571,-1.0754845,-0.8762766,-0.6945151,-0.25489387,-0.5527767,-1.196548,-0.4457804,-0.72439885,-1.5189803,-0.54364175,-0.7759339,-1.7414869,-0.6181886,-0.8046698,-0.7371863,0.073166914,-0.56980926,-1.1779683,0.03243676,-0.7022224,-1.4089967,0.02043776,-0.7424331,-1.6235225,0.003325906,-0.7604529,0.4252722,4.9885187
paper,0.0,0.0,0.0,-0.06855545,-0.3932459,-0.20379473,0.049512386,-0.76149684,-0.34685448,0.12899189,-1.0572149,-0.4720809,0.1620193,-1.3288455,-0.60898554,0.7257266,-0.5949952,-0.3123514,0.9951203,-0.8306684,-0.4637484,1.1537044,-0.98116535,-0.583534,1.3275876,-1.1086711,-0.6844979,0.8770663,-0.33668262,-0.34263602,1.253899,-0.429651,-0.4668818,1.4694803,-0.46875942,-0.5856934,1.7051187,-0.5003454,-0.68711567,0.8733686,-0.06212791,-0.38800058,1.2778325,-0.046872005,-0.5578286,1.5044788,-0.017450126,-0.68507034,1.7440269,-0.01138161,-0.78027034,0.76137173,0.19507295,-0.4427036,1.0684081,0.3257352,-0.62265074,1.243116,0.42599037,-0.7012892,1.4212298,0.49852854,-0.7538078,0.71595854,6.702927
paper,0.0,0.0,0.0,0.18968995,-0.38418612,-0.17763576,0.11794869,-0.77069944,-0.26395044,0.02595387,-1.0586368,-0.34141055,-0.020149207,-1.3194847,-0.42729792,-0.46074983,-0.88376886,-0.19817452,-0.7650163,-1.1491932,-0.37967956,-0.9477612,-1.3097342,-0.52533776,-1.1168056,-1.4574344,-0.63701355,-0.6130898,-0.75305766,-0.23879893,-0.9314171,-1.0389955,-0.41053057,-1.1345674,-1.2279953,-0.55606157,-1.3157182,-1.4039252,-0.6741497,-0.69695127,-0.5713176,-0.306344,-0.99557096,-0.8464028,-0.49048525,-1.1732135,-1.0261692,-0.60613304,-1.3242635,-1.1987123,-0.6902248,-0.74102473,-0.35111114,-0.3898479,-0.96188724,-0.55598515,-0.57239836,-1.0842866,-0.7183165,-0.6686721,-1.1871932,-0.87838405,-0.7375294,0.20930494,3.1479673
paper,0.0,0.0,0.0,-0.04819321,-0.43457833,-0.20399924,0.05152755,-0.8099818,-0.34795746,0.118756406,-1.120404,-0.47136164,0.13975453,-1.4080392,-0.60751474,0.6796442,-0.664812,-0.3249956,0.93819654,-0.9418991,-0.4907468,1.1056674,-1.1158924,-0.61834794,1.2844399,-1.2658681,-0.72394854,0.8444132,-0.40273902,-0.3532244,1.2254089,-0.5264326,-0.50889015,1.4644297,-0.5823988,-0.6413265,1.7067693,-0.6329457,-0.74731666,0.853906,-0.12185077,-0.3968714,1.2572871,-0.11257138,-0.59417003,1.5096849,-0.082192704,-0.73357886,1.7596439,-0.07621336,-0.83237076,0.7524214,0.14733721,-0.449198,1.0637465,0.28786495,-0.6577625,1.2580651,0.3915862,-0.75682086,1.4555248,0.4626442,-0.8211436,0.76124823,6.974296
paper,0.0,0.0,0.0,0.2621662,-0.29230586,-0.14303426,0.4081616,-0.6364239,-0.18891667,0.49638328,-0.9081746,-0.23164207,0.5689638,-1.097066,-0.27294773,-0.1400754,-0.9886741,-0.053332187,-0.20805027,-1.3332423,-0.13206172,-0.26523188,-1.5423747,-0.21793105,-0.3303663,-1.724815,-0.28790393,-0.3675953,-0.9279475,-0.061538924,-0.5608167,-1.2764076,-0.1340374,-0.6836965,-1.4907137,-0.22561057,-0.79801106,-1.6655678,-0.29591218,-0.5386267,-0.79642385,-0.09260943,-0.78514963,-1.0880353,-0.18070802,-0.9282843,-1.2667077,-0.2660519,-1.0501971,-1.4314615,-0.32471544,-0.66493684,-0.6082001,-0.13984224,-0.9177153,-0.7947829,-0.23530518,-1.0706674,-0.9131349,-0.28738704,-1.1999302,-1.0434213,-0.31851313,0.47145092,5.1695867
paper,0.0,0.0,0.0,0.06121247,-0.39303097,-0.32587293,-0.06915623,-0.71188974,-0.49051288,-0.16263433,-0.94673765,-0.6226413,-0.18372352,-1.1942948,-0.759581,-0.7717123,-0.5157023,-0.37507036,-1.0813082,-0.6774874,-0.5603199,-1.2716322,-0.7824032,-0.7033084,-1.462236,-0.85674024,-0.812858,-0.90752447,-0.24960513,-0.3377819,-1.2777674,-0.273272,-0.51245964,-1.4961305,-0.2722569,-0.6427314,-1.7112654,-0.2550004,-0.74203837,-0.90463495,0.019920291,-0.33089867,-1.2692943,0.05852152,-0.51798356,-1.4965851,0.09731411,-0.64222896,-1.7236751,0.13846955,-0.72303265,-0.798468,0.26203486,-0.34991315,-1.1136458,0.37868595,-0.5300448,-1.2918258,0.4783836,-0.6211839,-1.4769726,0.5619575,-0.67692554,0.65507394,6.370382
paper,0.0,0.0,0.0,-0.3246661,0.27606678,-0.0022586004,-0.47584027,0.63768494,-0.012678415,-0.6079408,0.90401083,-0.029462233,-0.76753885,1.0403308,-0.05602842,-0.16669431,0.9970867,-0.114784434,-0.19018927,1.4274275,-0.18445218,-0.18133889,1.6916503,-0.22816943,-0.1637643,1.9079937,-0.26689056,0.09061682,0.98210853,-0.16508009,0.20102207,1.4389251,-0.24174772,0.28481898,1.72423,-0.2964652,0.3632781,1.9541503,-0.3403306,0.31877854,0.8859584,-0.20980036,0.52356744,1.2816808,-0.29278332,0.65335715,1.528636,-0.371246,0.7583666,1.7356114,-0.42845196,0.4971841,0.7306824,-0.24932644,0.76063246,0.98279893,-0.35019764,0.9325353,1.1393524,-0.41575223,1.0746039,1.2912388,-0.45542476,0.53413254,5.7158318
paper,0.0,0.0,0.0,-0.05776612,-0.5424093,-0.043058023,-0.23070465,-0.87953275,-0.08347495,-0.41509742,-1.1668677,-0.10334028,-0.50578475,-1.4001079,-0.12491594,-0.8397401,-0.623774,-0.20814376,-1.2828875,-0.8290857,-0.26749408,-1.5592556,-0.94128436,-0.29789236,-1.7731417,-1.020273,-0.32580888,-0.92431515,-0.316869,-0.21268648,-1.4562312,-0.40560856,-0.2929636,-1.7927365,-0.45137924,-0.34989598,-2.0291648,-0.47068113,-0.39387563,-0.9125484,-0.03161423,-0.20367767,-1.4272962,-0.016597264,-0.29486284,-1.7394905,0.0005029474,-0.39153504,-1.9655923,0.014493069,-0.4568433,-0.82629794,0.18571387,-0.18433927,-1.1771445,0.35699692,-0.29252884,-1.3932254,0.47450298,-0.37685862,-1.5826803,0.5467637,-0.4257369,0.61010826,7.374209
paper,0.0,0.0,0.0,-0.07017122,-0.4034775,-0.17335409,0.04791503,-0.7746804,-0.28503954,0.14756489,-1.058029,-0.3783665,0.16878492,-1.3210303,-0.48137853,0.7262469,-0.66220945,-0.2577042,1.0516827,-0.927282,-0.38353485,1.2636075,-1.0826085,-0.48495537,1.4610378,-1.2041999,-0.568005,0.8778543,-0.3882374,-0.28043464,1.3017272,-0.5051998,-0.39172223,1.5738833,-0.5703959,-0.49860084,1.8126689,-0.6258431,-0.58526284,0.8940321,-0.10723054,-0.3177891,1.3273023,-0.093392156,-0.4667302,1.604491,-0.07775735,-0.5941697,1.8476837,-0.0720683,-0.68550426,0.8018053,0.162348,-0.36397868,1.1329156,0.33904016,-0.5305151,1.3426744,0.451806,-0.62181365,1.5307946,0.5339364,-0.68101597,0.67708117,7.283884
paper,0.0,0.0,0.0,-0.0022491291,-0.4148846,-0.19052236,-0.15807325,-0.81368953,-0.26866475,-0.28400183,-1.1098024,-0.3221323,-0.338745,-1.3480083,-0.3696515,-0.78845614,-0.66195375,-0.15058163,-1.0699672,-0.90404683,-0.22487593,-1.2684356,-1.0479918,-0.2988422,-1.4387913,-1.1429204,-0.36179394,-0.9085347,-0.39667735,-0.13119332,-1.274969,-0.5285524,-0.19653817,-1.5164888,-0.60594887,-0.27183056,-1.709002,-0.646448,-0.32936308,-0.9221916,-0.12663506,-0.13212314,-1.2939292,-0.1685033,-0.22145307,-1.5348514,-0.19361876,-0.31892177,-1.7309791,-0.2021901,-0.38405824,-0.84443194,0.14961395,-0.14856346,-1.1381153,0.27400938,-0.25816286,-1.3305284,0.35978457,-0.33135995,-1.5076644,0.4181805,-0.37344974,0.5661717,6.143901
paper,0.0,0.0,0.0,-0.014248231,-0.45026284,-0.12855169,0.12684596,-0.9087091,-0.18497144,0.2321241,-1.2632539,-0.22705087,0.32502833,-1.5067096,-0.26390165,0.71446794,-0.781268,-0.078198925,0.9888401,-1.069371,-0.13267843,1.1644586,-1.2361654,-0.19363685,1.3119451,-1.3543848,-0.24533975,0.8457874,-0.5271802,-0.08200492,1.1976683,-0.7065597,-0.11327963,1.4222326,-0.800595,-0.16973898,1.5945567,-0.861556,-0.21808371,0.8835451,-0.24127805,-0.10513871,1.2489789,-0.29725027,-0.1723481,1.4647423,-0.3413048,-0.25079465,1.6391338,-0.38574815,-0.30928016,0.8400256,0.058059156,-0.13857555,1.1326909,0.17125987,-0.2256624,1.3191085,0.22776312,-0.2790971,1.4860291,0.26429695,-0.3133648,0.568764,6.2239575
paper,0.0,0.0,0.0,-0.03151023,-0.38888985,-0.16135964,0.10936726,-0.76848125,-0.2532812,0.21004926,-1.0643929,-0.3272449,0.26556215,-1.3126255,-0.40511918,0.7787288,-0.6415343,-0.17211883,1.0859793,-0.8950951,-0.26327688,1.2927542,-1.0407741,-0.3492419,1.4746724,-1.1463367,-0.42007235,0.9045451,-0.38596964,-0.18117799,1.3037306,-0.503291,-0.25860175,1.5785608,-0.5615238,-0.34413874,1.7992182,-0.59827155,-0.4127996,0.91187024,-0.1193291,-0.20878825,1.314781,-0.11601166,-0.31799194,1.5746653,-0.116950765,-0.42812902,1.7938635,-0.12106786,-0.507727,0.8293972,0.1450065,-0.24758899,1.1356963,0.3093758,-0.37454757,1.3292325,0.4122271,-0.45219478,1.503048,0.48799485,-0.50322944,0.6369915,6.51884
